game_id,team,team_id,period,minute,second,type,formation
410988,West Ham,29,2,45,1,FormationChange,4-4-2
410988,West Ham,29,2,73,27,FormationChange,4-4-2
410988,West Ham,29,1,0,0,FormationSet,5
410989,Everton,31,2,58,20,FormationChange,4-4-2
410989,Everton,31,2,73,0,FormationChange,4-4-2
410989,Blackburn,158,1,0,0,FormationSet,4-1-4-1
410991,Fulham,170,2,45,0,FormationChange,5
410991,Fulham,170,1,0,0,FormationSet,5
410992,WBA,175,2,66,51,FormationChange,4-4-2
410992,Chelsea,15,1,0,0,FormationSet,4-3-3
410995,Birmingham,157,1,0,0,FormationSet,4-4-2
410996,Tottenham,30,1,0,0,FormationSet,4-4-2
411385,Blackpool,93,2,59,40,FormationChange,4-3-3
411385,Blackpool,93,2,62,8,FormationChange,4-3-3
411385,Blackpool,93,2,69,40,FormationChange,4-3-3
411385,Blackpool,93,2,80,27,FormationChange,4-3-3
411385,Blackpool,93,2,87,36,FormationChange,4-3-3
411385,Wigan,194,1,0,0,FormationSet,5
410997,Wolves,161,2,71,10,FormationChange,4-4-2
410997,Wolves,161,1,0,0,FormationSet,4-4-2
410993,Liverpool,26,1,0,0,FormationSet,4-2-3-1
410994,Newcastle,23,2,70,39,FormationChange,4-4-2
410994,Man Utd,32,1,0,0,FormationSet,4-4-2
411016,Blackpool,93,1,20,27,FormationChange,4-3-3
411016,Blackpool,93,1,34,5,FormationChange,4-3-3
411016,Blackpool,93,1,35,2,FormationChange,4-3-3
411016,Blackpool,93,1,37,14,FormationChange,4-3-3
411016,Arsenal,13,1,0,0,FormationSet,4-3-3
411022,Blackburn,158,2,73,15,FormationChange,4-4-2
411022,Birmingham,157,2,82,10,FormationChange,4-4-2
411022,Birmingham,157,1,0,0,FormationSet,4-4-2
411018,Wolves,161,2,52,49,FormationChange,4-4-2
411018,Wolves,161,2,70,8,FormationChange,4-4-2
411018,Everton,31,2,82,10,FormationChange,4-1-4-1
411018,Wolves,161,1,0,0,FormationSet,4-4-2
411024,Tottenham,30,1,0,0,FormationSet,4-1-4-1
411023,Sunderland,16,2,66,21,FormationChange,4-4-2
411023,WBA,175,2,81,50,FormationChange,5
411023,Sunderland,16,1,0,0,FormationSet,4-4-2
411017,Bolton,92,2,80,26,FormationChange,4-4-2
411017,Bolton,92,2,87,47,FormationChange,5
411017,West Ham,29,1,0,0,FormationSet,4-4-2
411025,Chelsea,15,1,0,0,FormationSet,4-3-3
411021,Man Utd,32,2,74,1,FormationChange,4-4-2
411021,Fulham,170,1,0,0,FormationSet,4-4-1-1
411019,Aston Villa,24,2,64,44,FormationChange,4-2-3-1
411019,Newcastle,23,2,76,20,FormationChange,4-4-2
411019,Newcastle,23,1,0,0,FormationSet,4-4-1-1
411020,Liverpool,26,1,0,0,FormationSet,4-4-2
411032,Blackburn,158,2,56,3,FormationChange,4-3-3
411032,Blackburn,158,2,64,30,FormationChange,4-3-3
411032,Blackburn,158,2,80,33,FormationChange,4-3-3
411032,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411036,Blackpool,93,1,39,45,FormationChange,4-3-3
411036,Blackpool,93,2,63,40,FormationChange,4-3-3
411036,Fulham,170,2,84,37,FormationChange,4-4-2
411036,Fulham,170,2,85,49,FormationChange,4-4-2
411036,Blackpool,93,1,0,0,FormationSet,4-3-3
411038,Stoke,96,2,51,14,FormationChange,4-4-2
411038,Chelsea,15,2,71,43,FormationChange,4-3-3
411038,Stoke,96,2,85,28,FormationChange,4-4-2
411038,Chelsea,15,1,0,0,FormationSet,4-3-3
411026,West Ham,29,1,0,0,FormationSet,5
411029,Tottenham,30,1,0,0,FormationSet,4-4-2
411031,Wolves,161,2,56,15,FormationChange,4-4-2
411031,Wolves,161,1,0,0,FormationSet,4-4-2
411030,Everton,31,1,0,0,FormationSet,4-4-1-1
411034,Birmingham,157,2,67,17,FormationChange,4-4-2
411034,Birmingham,157,2,75,33,FormationChange,4-4-2
411034,Birmingham,157,1,0,0,FormationSet,5
411027,Liverpool,26,2,45,0,FormationChange,4-4-1-1
411027,Liverpool,26,1,0,0,FormationSet,4-4-1-1
411028,Sunderland,16,2,45,0,FormationChange,4-2-3-1
411028,Man City,167,1,0,0,FormationSet,5
411040,Bolton,92,2,65,48,FormationChange,4-4-2
411040,Arsenal,13,1,0,0,FormationSet,5
411044,Everton,31,2,68,54,FormationChange,4-4-1-1
411044,Man Utd,32,2,80,37,FormationChange,4-3-3
411044,Man Utd,32,1,0,0,FormationSet,4-3-3
411037,Fulham,170,1,34,26,FormationChange,4-4-2
411037,Wolves,161,2,45,0,FormationChange,4-4-2
411037,Wolves,161,2,82,25,FormationChange,4-4-2
411037,Wolves,161,2,84,38,FormationChange,5
411037,Wolves,161,2,88,59,FormationChange,5
411037,Wolves,161,1,0,0,FormationSet,4-4-2
411035,Blackburn,158,1,39,51,FormationChange,4-3-3
411035,Man City,167,1,0,0,FormationSet,5
411033,Blackpool,93,1,4,32,FormationChange,4-3-3
411033,Blackpool,93,1,6,8,FormationChange,4-3-3
411033,Blackpool,93,1,21,56,FormationChange,4-3-3
411033,Blackpool,93,1,35,47,FormationChange,4-3-3
411033,Newcastle,23,2,63,9,FormationChange,4-4-1-1
411033,Newcastle,23,2,80,46,FormationChange,4-4-1-1
411033,Blackpool,93,1,0,0,FormationSet,4-3-3
411041,Tottenham,30,2,77,21,FormationChange,5
411041,Tottenham,30,1,0,0,FormationSet,5
411042,Chelsea,15,1,0,0,FormationSet,4-3-3
411045,Wigan,194,1,3,40,FormationChange,5
411045,Sunderland,16,1,33,0,FormationChange,4-4-2
411045,Sunderland,16,2,45,10,FormationChange,4-4-2
411045,Sunderland,16,2,79,55,FormationChange,4-4-2
411045,Sunderland,16,1,0,0,FormationSet,4-4-2
411039,Liverpool,26,2,77,30,FormationChange,4-4-1-1
411039,Birmingham,157,1,0,0,FormationSet,4-4-2
411043,Stoke,96,2,64,55,FormationChange,4-4-2
411043,Stoke,96,1,0,0,FormationSet,4-4-2
411049,Aston Villa,24,2,72,6,FormationChange,3
411049,Bolton,92,1,0,0,FormationSet,4-4-2
411051,Blackburn,158,1,0,0,FormationSet,4-3-3
411050,Everton,31,2,73,0,FormationChange,4-4-1-1
411050,Everton,31,1,0,0,FormationSet,4-4-1-1
411053,West Ham,29,1,0,0,FormationSet,4-3-3
411047,Arsenal,13,2,57,36,FormationChange,4-2-3-1
411047,Sunderland,16,2,76,5,FormationChange,4-3-3
411047,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411048,Wolves,161,2,58,18,FormationChange,5
411048,Tottenham,30,2,85,27,FormationChange,4-4-2
411048,Wolves,161,2,89,22,FormationChange,4-4-2
411048,Tottenham,30,1,0,0,FormationSet,4-2-3-1
411052,WBA,175,2,45,0,FormationChange,5
411052,Birmingham,157,2,67,53,FormationChange,4-4-2
411052,Birmingham,157,1,0,0,FormationSet,4-4-1-1
411055,Blackpool,93,1,0,0,FormationChange,4-1-4-1
411055,Blackpool,93,2,61,27,FormationChange,4-4-2
411055,Chelsea,15,2,77,15,FormationChange,4-3-3
411046,Liverpool,26,2,61,48,FormationChange,4-4-2
411046,Liverpool,26,2,78,37,FormationChange,4-4-2
411046,Man Utd,32,2,87,44,FormationChange,5
411046,Man Utd,32,1,0,0,FormationSet,4-4-2
411054,Wigan,194,1,0,0,FormationSet,4-2-3-1
411056,Arsenal,13,2,56,24,FormationChange,4-2-3-1
411056,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411080,Birmingham,157,2,61,33,FormationChange,4-4-2
411080,Wigan,194,1,0,0,FormationSet,5
411086,Blackpool,93,2,65,38,FormationChange,4-3-3
411086,Blackpool,93,2,65,45,FormationChange,4-3-3
411086,Blackburn,158,1,0,0,FormationSet,4-3-3
411077,Fulham,170,2,70,15,FormationChange,4-4-2
411077,Everton,31,1,0,0,FormationSet,5
411057,Liverpool,26,2,61,4,FormationChange,4-4-2
411057,Liverpool,26,1,0,0,FormationSet,4-2-3-1
411060,Chelsea,15,2,68,14,FormationChange,4-3-3
411060,Man City,167,1,0,0,FormationSet,5
411058,Tottenham,30,1,0,0,FormationSet,5
411083,Man Utd,32,2,70,32,FormationChange,3
411083,Man Utd,32,1,0,0,FormationSet,4-4-2
411059,Stoke,96,2,49,24,FormationChange,4-4-2
411059,Stoke,96,2,51,26,FormationChange,4-3-3
411059,Newcastle,23,2,73,38,FormationChange,4-4-1-1
411059,Stoke,96,1,0,0,FormationSet,4-4-1-1
411074,Aston Villa,24,2,66,41,FormationChange,4-3-3
411074,Aston Villa,24,1,0,0,FormationSet,4-4-1-1
411098,Birmingham,157,2,69,32,FormationChange,4-4-2
411098,Everton,31,2,79,32,FormationChange,5
411098,Birmingham,157,1,0,0,FormationSet,4-4-1-1
411102,Blackburn,158,2,53,50,FormationChange,3-4-2-1
411102,Blackburn,158,2,75,0,FormationChange,3-4-3
411102,Stoke,96,2,77,1,FormationChange,4-4-2
411102,Blackburn,158,2,85,45,FormationChange,3-4-3
411102,Stoke,96,1,0,0,FormationSet,4-4-2
411090,Man Utd,32,2,79,26,FormationChange,4-3-3
411090,Sunderland,16,2,82,13,FormationChange,4-4-2
411090,Sunderland,16,1,0,0,FormationSet,4-1-4-1
411092,Tottenham,30,2,45,0,FormationChange,5
411092,Aston Villa,24,1,0,0,FormationSet,5
411100,WBA,175,2,70,51,FormationChange,5
411100,WBA,175,1,0,0,FormationSet,5
411094,West Ham,29,2,82,48,FormationChange,4-3-3
411094,West Ham,29,1,0,0,FormationSet,4-3-3
411104,Wolves,161,1,10,19,FormationChange,4-4-1-1
411104,Wolves,161,2,51,41,FormationChange,4-4-1-1
411104,Wigan,194,2,59,49,FormationChange,4-2-3-1
411104,Wigan,194,2,73,31,FormationChange,4-2-3-1
411104,Wigan,194,2,84,34,FormationChange,4-2-3-1
411104,Wolves,161,1,0,0,FormationSet,4-4-1-1
411106,Chelsea,15,1,0,0,FormationSet,4-3-3
411088,Liverpool,26,2,64,24,FormationChange,4-4-1-1
411088,Liverpool,26,2,88,18,FormationChange,4-4-1-1
411088,Liverpool,26,1,0,0,FormationSet,4-4-1-1
411096,Newcastle,23,1,35,52,FormationChange,5
411096,Man City,167,2,85,30,FormationChange,5
411096,Newcastle,23,1,0,0,FormationSet,5
411063,Birmingham,157,2,79,40,FormationChange,4-4-2
411063,Arsenal,13,1,0,0,FormationSet,5
411065,Chelsea,15,2,45,1,FormationChange,4-3-3
411065,Chelsea,15,2,75,20,FormationChange,4-3-3
411065,Chelsea,15,1,0,0,FormationSet,4-3-3
411079,Stoke,96,2,66,29,FormationChange,4-4-2
411079,Stoke,96,2,86,1,FormationChange,4-4-2
411079,Bolton,92,2,86,10,FormationChange,4-4-2
411079,Bolton,92,1,0,0,FormationSet,4-4-2
411076,Tottenham,30,2,45,1,FormationChange,5
411076,Fulham,170,2,51,57,FormationChange,4-4-2
411076,Fulham,170,2,83,28,FormationChange,4-4-2
411076,Tottenham,30,1,0,0,FormationSet,5
411061,Man Utd,32,1,42,15,FormationChange,4-4-2
411061,Man Utd,32,1,0,0,FormationSet,4-4-2
411069,Wigan,194,1,0,0,FormationSet,4-2-3-1
411071,West Ham,29,1,0,0,FormationSet,4-4-2
411082,Blackpool,93,2,65,33,FormationChange,4-3-3
411082,Man City,167,1,0,0,FormationSet,4-3-3
411067,Liverpool,26,2,70,43,FormationChange,4-4-2
411067,Everton,31,2,71,40,FormationChange,5
411067,Everton,31,2,73,55,FormationChange,4-4-1-1
411067,Everton,31,1,0,0,FormationSet,5
411073,Blackburn,158,2,45,0,FormationChange,4-1-4-1
411073,Blackburn,158,2,64,15,FormationChange,4-1-4-1
411073,Blackburn,158,1,0,0,FormationSet,4-1-4-1
411070,Blackpool,93,2,66,32,FormationChange,4-3-3
411070,Birmingham,157,2,73,35,FormationChange,4-4-2
411070,Blackpool,93,1,0,0,FormationSet,4-3-3
411081,Chelsea,15,1,0,0,FormationSet,4-3-3
411062,Aston Villa,24,2,54,22,FormationChange,5
411062,Aston Villa,24,1,0,0,FormationSet,5
411064,Tottenham,30,2,68,58,FormationChange,4-4-2
411064,Tottenham,30,2,78,1,FormationChange,4-4-2
411064,Everton,31,2,85,53,FormationChange,4-4-1-1
411064,Tottenham,30,1,0,0,FormationSet,4-4-1-1
411072,WBA,175,2,87,12,FormationChange,4-1-4-1
411072,Fulham,170,1,0,0,FormationSet,4-2-3-1
411066,West Ham,29,2,52,37,FormationChange,4-3-3
411066,Newcastle,23,1,0,0,FormationSet,4-4-2
411078,Wigan,194,1,27,35,FormationChange,4-4-1-1
411078,Bolton,92,1,0,0,FormationSet,4-4-2
411085,Blackburn,158,2,67,5,FormationChange,4-1-4-1
411085,Liverpool,26,2,78,22,FormationChange,4-4-1-1
411085,Liverpool,26,1,0,0,FormationSet,4-4-1-1
411068,Man City,167,1,4,30,FormationChange,5
411068,Man City,167,2,45,1,FormationChange,5
411068,Man City,167,1,0,0,FormationSet,5
411075,Man Utd,32,2,69,59,FormationChange,4-4-2
411075,Man Utd,32,2,87,0,FormationChange,4-4-2
411075,Man Utd,32,1,0,0,FormationSet,4-4-2
411087,West Ham,29,1,0,0,FormationSet,5
411097,Chelsea,15,2,92,39,FormationChange,5-3-2
411097,Blackburn,158,1,0,0,FormationSet,4-1-4-1
411091,Everton,31,2,61,35,FormationChange,4-4-1-1
411091,Everton,31,1,0,0,FormationSet,4-4-1-1
411099,Fulham,170,2,80,7,FormationChange,4-4-2
411099,Fulham,170,1,0,0,FormationSet,4-4-2
411084,Man Utd,32,2,64,16,FormationChange,5
411084,Tottenham,30,1,0,0,FormationSet,5
411095,Wolves,161,2,65,4,FormationChange,5
411095,Man City,167,2,77,20,FormationChange,4-2-3-1
411095,Wolves,161,2,87,57,FormationChange,5
411095,Man City,167,1,0,0,FormationSet,4-2-3-1
411089,Birmingham,157,2,71,12,FormationChange,4-4-2
411089,Aston Villa,24,1,0,0,FormationSet,4-1-4-1
411101,Liverpool,26,2,61,10,FormationChange,4-4-1-1
411101,Bolton,92,1,0,0,FormationSet,4-4-2
411093,Sunderland,16,2,54,34,FormationChange,5
411093,Sunderland,16,2,75,25,FormationChange,4-3-3
411093,Newcastle,23,1,0,0,FormationSet,4-4-2
411103,WBA,175,1,10,11,FormationChange,4-4-1-1
411103,WBA,175,1,14,4,FormationChange,4-4-1-1
411103,WBA,175,1,34,49,FormationChange,4-4-1-1
411103,Blackpool,93,2,56,50,FormationChange,4-3-3
411103,WBA,175,2,70,39,FormationChange,4-4-1-1
411103,Blackpool,93,2,71,9,FormationChange,4-3-3
411103,WBA,175,1,0,0,FormationSet,4-4-1-1
411155,Birmingham,157,2,58,21,FormationChange,4-4-2
411155,Birmingham,157,2,88,46,FormationChange,4-4-1-1
411155,Birmingham,157,1,0,0,FormationSet,4-4-2
411110,Blackburn,158,2,45,0,FormationChange,4-1-4-1
411110,Blackburn,158,2,85,30,FormationChange,5-4-1
411110,Blackburn,158,1,0,0,FormationSet,4-1-4-1
411169,Everton,31,2,77,5,FormationChange,4-4-2
411169,Everton,31,1,0,0,FormationSet,4-4-1-1
411160,Tottenham,30,2,45,1,FormationChange,4-4-2
411160,Bolton,92,1,0,0,FormationSet,4-4-2
411149,Fulham,170,2,58,56,FormationChange,4-4-2
411149,Aston Villa,24,2,87,44,FormationChange,5
411149,Aston Villa,24,1,0,0,FormationSet,5
411105,Man Utd,32,2,74,22,FormationChange,4-4-2
411105,Wolves,161,1,0,0,FormationSet,5
411109,Sunderland,16,1,0,0,FormationSet,4-4-2
411107,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411108,Liverpool,26,2,72,11,FormationChange,5
411108,Chelsea,15,2,75,22,FormationChange,4-3-3
411108,Liverpool,26,1,0,0,FormationSet,4-4-2
411165,Man City,167,2,67,54,FormationChange,4-4-2
411165,WBA,175,2,80,5,FormationChange,4-3-3
411165,Man City,167,1,0,0,FormationSet,4-2-3-1
411111,Stoke,96,2,72,20,FormationChange,4-4-2
411111,Birmingham,157,1,0,0,FormationSet,4-4-2
411173,Sunderland,16,2,46,0,FormationChange,4-4-2
411173,Sunderland,16,1,0,0,FormationSet,5
411123,Aston Villa,24,2,80,51,FormationChange,5
411123,Aston Villa,24,1,0,0,FormationSet,5
411145,Fulham,170,2,61,15,FormationChange,4-4-2
411145,Fulham,170,2,61,36,FormationChange,4-4-2
411145,Chelsea,15,2,77,31,FormationChange,4-3-3
411145,Fulham,170,2,78,55,FormationChange,4-4-2
411145,Chelsea,15,1,0,0,FormationSet,4-3-3
411129,Bolton,92,1,0,0,FormationSet,4-4-2
411140,Man City,167,2,80,5,FormationChange,4-3-3
411140,Man Utd,32,1,0,0,FormationSet,4-3-3
411135,Newcastle,23,1,0,0,FormationSet,5
411177,WBA,175,2,66,29,FormationChange,4-4-1-1
411177,WBA,175,2,74,42,FormationChange,4-4-1-1
411177,West Ham,29,2,88,0,FormationChange,5
411177,West Ham,29,1,0,0,FormationSet,5
411117,Liverpool,26,2,63,22,FormationChange,4-4-1-1
411117,Liverpool,26,2,72,36,FormationChange,4-4-1-1
411117,Liverpool,26,1,0,0,FormationSet,4-4-2
411180,Wolves,161,2,79,4,FormationChange,5
411180,Wolves,161,2,89,25,FormationChange,5
411180,Wolves,161,1,0,0,FormationSet,5
411118,Man Utd,32,1,0,0,FormationSet,4-4-2
411136,Man City,167,2,82,55,FormationChange,4-3-3
411136,Man City,167,1,0,0,FormationSet,4-3-3
411130,Fulham,170,2,69,21,FormationChange,4-4-1-1
411130,Newcastle,23,1,0,0,FormationSet,5
411146,Liverpool,26,2,72,36,FormationChange,4-4-2
411146,Stoke,96,1,0,0,FormationSet,4-4-2
411151,Blackburn,158,1,36,30,FormationChange,4-4-1-1
411151,Blackburn,158,2,45,0,FormationChange,4-4-1-1
411151,Tottenham,30,2,88,54,FormationChange,5
411151,Blackburn,158,1,0,0,FormationSet,5-4-1
411112,Blackpool,93,2,58,52,FormationChange,4-3-3
411112,West Ham,29,2,83,8,FormationChange,4-4-2
411112,West Ham,29,1,0,0,FormationSet,4-4-2
411152,Wigan,194,2,45,48,FormationChange,4-1-4-1
411152,WBA,175,2,72,48,FormationChange,4-4-2
411152,Wigan,194,1,0,0,FormationSet,4-1-4-1
411141,Wolves,161,1,0,0,FormationSet,4-4-2
411157,Chelsea,15,1,0,0,FormationSet,4-3-3
411124,Everton,31,2,68,41,FormationChange,4-3-3
411124,Everton,31,1,0,0,FormationSet,4-4-2
411113,Tottenham,30,2,45,1,FormationChange,4-4-2
411113,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411120,Birmingham,157,2,71,45,FormationChange,4-4-1-1
411120,Birmingham,157,1,0,0,FormationSet,4-4-2
411137,Wolves,161,1,28,16,FormationChange,5
411137,Wolves,161,2,59,35,FormationChange,4-3-3
411137,Blackpool,93,2,64,46,FormationChange,4-3-3
411137,Blackpool,93,1,0,0,FormationSet,4-2-3-1
411126,Newcastle,23,2,76,37,FormationChange,4-4-1-1
411126,Bolton,92,1,0,0,FormationSet,4-4-2
411119,West Ham,29,1,38,21,FormationChange,4-4-2
411119,Liverpool,26,2,73,10,FormationChange,4-4-2
411119,West Ham,29,2,78,4,FormationChange,4-4-2
411119,Liverpool,26,1,0,0,FormationSet,4-4-2
411162,Man Utd,32,2,56,0,FormationChange,4-2-3-1
411162,Man Utd,32,2,64,11,FormationChange,4-4-2
411162,Man Utd,32,1,0,0,FormationSet,4-4-1-1
411132,WBA,175,2,55,25,FormationChange,4-4-1-1
411132,Stoke,96,2,82,52,FormationChange,4-4-2
411132,WBA,175,1,0,0,FormationSet,5
411131,Blackburn,158,2,63,45,FormationChange,4-4-1-1
411131,Blackburn,158,2,71,59,FormationChange,4-1-4-1
411131,Blackburn,158,1,0,0,FormationSet,4-4-1-1
411114,Fulham,170,2,61,0,FormationChange,4-4-1-1
411114,Fulham,170,2,63,50,FormationChange,4-4-2
411114,Man City,167,2,77,10,FormationChange,4-3-3
411114,Man City,167,1,0,0,FormationSet,4-3-3
411125,Everton,31,2,82,7,FormationChange,3
411125,Sunderland,16,1,0,0,FormationSet,4-4-2
411158,Aston Villa,24,2,66,4,FormationChange,5
411158,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411178,Bolton,92,2,69,36,FormationChange,4-3-3
411178,Blackpool,93,2,85,8,FormationChange,4-3-3
411178,Blackpool,93,2,87,36,FormationChange,5
411178,Bolton,92,1,0,0,FormationSet,4-4-2
411163,Everton,31,1,0,0,FormationSet,4-4-2
411175,Fulham,170,1,15,44,FormationChange,4-4-1-1
411175,Fulham,170,1,23,40,FormationChange,4-4-1-1
411175,Birmingham,157,2,60,29,FormationChange,4-4-2
411175,Fulham,170,2,75,15,FormationChange,4-4-2
411175,Birmingham,157,1,0,0,FormationSet,4-4-1-1
411142,Blackburn,158,1,27,25,FormationChange,4-1-4-1
411142,Blackburn,158,2,51,45,FormationChange,4-1-4-1
411142,Man Utd,32,1,0,0,FormationSet,4-4-2
411181,Stoke,96,2,63,0,FormationChange,4-4-2
411181,Stoke,96,1,0,0,FormationSet,4-4-2
411153,Wigan,194,1,0,0,FormationSet,4-1-4-1
411171,Sunderland,16,2,55,23,FormationChange,4-4-2
411171,Wolves,161,2,62,25,FormationChange,5
411171,Sunderland,16,2,81,48,FormationChange,4-4-2
411171,Sunderland,16,1,0,0,FormationSet,4-4-2
411167,Chelsea,15,1,0,0,FormationSet,4-3-3
411147,Tottenham,30,1,11,23,FormationChange,4-4-2
411147,Liverpool,26,2,74,45,FormationChange,4-4-2
411147,Tottenham,30,2,93,20,FormationChange,5
411147,Liverpool,26,1,0,0,FormationSet,4-4-2
411115,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411143,Birmingham,157,2,60,0,FormationChange,4-4-2
411143,Tottenham,30,1,0,0,FormationSet,4-4-2
411138,Wolves,161,2,45,1,FormationChange,5
411138,Blackburn,158,2,51,30,FormationChange,4-4-2
411138,Wolves,161,2,51,42,FormationChange,5
411138,Wolves,161,1,0,0,FormationSet,5
411164,Chelsea,15,2,87,25,FormationChange,4-3-3
411164,Everton,31,1,0,0,FormationSet,5
411133,Man City,167,1,31,22,FormationChange,4-3-3
411133,Man City,167,2,83,47,FormationChange,4-3-3
411133,Bolton,92,1,0,0,FormationSet,4-4-2
411159,Stoke,96,2,70,27,FormationChange,4-4-2
411159,Stoke,96,2,70,30,FormationChange,4-4-2
411159,Wigan,194,2,72,33,FormationChange,4-1-4-1
411159,Stoke,96,1,0,0,FormationSet,4-4-2
411127,West Ham,29,2,68,44,FormationChange,4-4-2
411127,Sunderland,16,2,75,26,FormationChange,5
411127,West Ham,29,1,0,0,FormationSet,4-4-2
411148,Newcastle,23,2,73,13,FormationChange,4-2-3-1
411148,WBA,175,2,77,24,FormationChange,4-1-4-1
411148,WBA,175,1,0,0,FormationSet,4-1-4-1
411121,Aston Villa,24,2,65,15,FormationChange,5
411121,Liverpool,26,1,0,0,FormationSet,4-4-2
411179,WBA,175,2,87,20,FormationChange,4-4-2
411179,WBA,175,1,0,0,FormationSet,4-1-4-1
411182,Everton,31,1,0,0,FormationSet,4-4-1-1
411185,Fulham,170,1,0,46,FormationChange,4-4-1-1
411185,Sunderland,16,1,10,19,FormationChange,4-4-2
411185,Sunderland,16,1,17,16,FormationChange,4-4-2
411185,Sunderland,16,2,52,46,FormationChange,4-4-2
411185,Fulham,170,2,73,33,FormationChange,4-4-2
411185,Fulham,170,1,0,0,FormationSet,4-4-1-1
411183,Liverpool,26,1,0,0,FormationSet,4-4-1-1
411116,Blackpool,93,2,80,13,FormationChange,4-2-3-1
411116,Stoke,96,2,82,58,FormationChange,4-4-2
411116,Blackpool,93,1,0,0,FormationSet,4-2-3-1
411176,Man City,167,2,61,0,FormationChange,4-3-3
411176,West Ham,29,2,88,1,FormationChange,4-2-3-1
411176,West Ham,29,1,0,0,FormationSet,4-2-3-1
411186,Bolton,92,2,57,55,FormationChange,4-4-2
411186,Blackburn,158,2,61,18,FormationChange,4-4-2
411186,Blackburn,158,2,71,10,FormationChange,4-4-2
411186,Blackburn,158,1,0,0,FormationSet,5-4-1
411172,Chelsea,15,2,45,0,FormationChange,4-3-3
411172,Tottenham,30,1,0,0,FormationSet,4-4-2
411184,Birmingham,157,2,60,40,FormationChange,9
411184,Birmingham,157,2,73,0,FormationChange,4-4-2
411184,Wolves,161,1,0,0,FormationSet,5
411168,Man Utd,32,1,0,0,FormationSet,5
411144,West Ham,29,2,62,59,FormationChange,4-4-2
411144,West Ham,29,2,86,22,FormationChange,4-4-2
411144,Blackburn,158,1,0,0,FormationSet,4-4-1-1
411134,Sunderland,16,1,21,14,FormationChange,4-4-2
411134,Sunderland,16,1,34,18,FormationChange,4-4-2
411134,Bolton,92,2,62,14,FormationChange,4-4-2
411134,Sunderland,16,2,73,56,FormationChange,4-4-2
411134,Bolton,92,1,0,0,FormationSet,4-4-2
411139,Man City,167,1,0,0,FormationSet,4-3-3
411194,Aston Villa,24,1,0,0,FormationSet,4-4-2
411201,Blackburn,158,2,65,9,FormationChange,3-4-3
411201,Stoke,96,2,84,0,FormationChange,4-4-2
411201,Stoke,96,2,86,30,FormationChange,4-4-2
411201,Stoke,96,2,89,10,FormationChange,4-1-4-1
411201,Blackburn,158,1,0,0,FormationSet,5-3-2
411203,WBA,175,2,69,57,FormationChange,4-4-2
411203,WBA,175,2,85,25,FormationChange,4-3-3
411203,WBA,175,1,0,0,FormationSet,5
411202,Fulham,170,2,53,8,FormationChange,4-4-2
411202,Fulham,170,1,0,0,FormationSet,4-4-2
411174,Sunderland,16,2,81,19,FormationChange,5
411174,Man Utd,32,1,0,0,FormationSet,4-4-2
411198,Man City,167,2,85,10,FormationChange,4-3-3
411198,Man City,167,1,0,0,FormationSet,4-2-3-1
411200,Wolves,161,2,69,54,FormationChange,5
411200,Wolves,161,1,0,0,FormationSet,5
411192,Chelsea,15,2,55,26,FormationChange,4-3-3
411192,Chelsea,15,1,0,0,FormationSet,4-3-3
411191,Birmingham,157,2,69,21,FormationChange,4-4-1-1
411191,Birmingham,157,1,0,0,FormationSet,4-4-1-1
411190,Man City,167,2,62,15,FormationChange,4-3-3
411190,Man City,167,2,76,55,FormationChange,4-3-3
411190,Aston Villa,24,2,80,32,FormationChange,5
411190,Aston Villa,24,1,0,0,FormationSet,5
411195,Stoke,96,2,90,34,FormationChange,4-4-2
411195,Stoke,96,1,0,0,FormationSet,4-4-2
411188,Blackpool,93,1,19,52,FormationChange,4-2-3-1
411188,Sunderland,16,2,58,0,FormationChange,4-4-2
411188,Sunderland,16,2,66,27,FormationChange,4-4-2
411188,Blackpool,93,2,80,39,FormationChange,4-2-3-1
411188,Sunderland,16,1,0,0,FormationSet,4-4-2
411187,Tottenham,30,2,66,17,FormationChange,4-4-1-1
411187,Newcastle,23,2,66,32,FormationChange,4-4-2
411187,Newcastle,23,2,78,49,FormationChange,4-4-2
411187,Tottenham,30,1,0,0,FormationSet,4-4-1-1
411193,Blackburn,158,2,51,45,FormationChange,4-4-2
411193,Blackburn,158,2,63,59,FormationChange,4-4-1-1
411193,WBA,175,2,65,22,FormationChange,4-4-1-1
411193,Blackburn,158,2,81,45,FormationChange,4-4-1-1
411193,Blackburn,158,1,0,0,FormationSet,4-1-4-1
411189,Everton,31,2,61,20,FormationChange,4-4-1-1
411189,Everton,31,1,0,0,FormationSet,4-4-1-1
411199,Chelsea,15,1,0,0,FormationSet,4-3-3
411205,Liverpool,26,1,0,0,FormationSet,4-4-2
411197,Wigan,194,2,85,25,FormationChange,4-2-3-1
411197,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411250,Birmingham,157,2,68,49,FormationChange,4-4-2
411250,Arsenal,13,1,0,0,FormationSet,4-2-3-1
411245,Bolton,92,2,69,11,FormationChange,4-4-2
